CSV Report,2024-02-21_RNA_melting_MgCl2_Na_only_HEPES.csv
,72,0.362002358617546,39,0.339856845973055,72,0.398709972138982,39,0.386933997775463,72,0.307245421080701,39,0.279968487909022,72,0.335287758039725,39,0.310243568279845,72,0.309967166158335,39,0.282842193970431,72,0.335699676408131,39,0.309373145103591,72,0.336988434580811,39,0.307923335895335,72,0.362188278764639,39,0.333616188508101,72,0.024212331959741,39,0.0238999948105013,72,0.0239920545959533,39,0.0239072151998017,72,0.00751477139995261,39,0.00692344933342325,72,0.00674930967764145,39,0.00698558316688125,72,0.00564841345497347,39,0.00582457754249671,72,0.00549123601262027,39,0.00580710329576822,72,0.0256681573406066,39,0.0255989134302406,72,0.0255835060722967,39,0.0256184222573756
,71,0.361511159309089,40,0.340700048794213,71,0.398535617325653,40,0.387452437489425,71,0.306279844268968,40,0.280744607880855,71,0.334682692748628,40,0.311132064607118,71,0.309173440175984,40,0.283586025804101,71,0.334999139533342,40,0.310248656382763,71,0.336060005782335,40,0.308676440259713,71,0.361377153750861,40,0.334522590555159,71,0.0241220320664195,40,0.0239051724345469,71,0.0239971441633911,40,0.0239332206595356,71,0.00723478663549041,40,0.00692196446675597,71,0.00673867712074865,40,0.00699101741541442,71,0.00552997155633548,40,0.00582323941774902,71,0.00550278746882773,40,0.00581637547840551,71,0.0256401157103681,40,0.025597809748636,71,0.0255772920957036,40,0.0256344443858042
,70,0.361093806008755,41,0.341607023717751,70,0.398347084691549,41,0.387846829468658,70,0.305384770691363,41,0.281564150026261,70,0.334077684424138,41,0.311962502084252,70,0.308487582689208,41,0.284404454528758,70,0.334324215387843,41,0.31106178182531,70,0.335166433961549,41,0.309447145946096,70,0.360592175247977,41,0.335400921909153,70,0.0241372120567559,41,0.0239422802961468,70,0.0239804781728116,41,0.0239213179441107,70,0.00703065631153729,41,0.00693766998103757,70,0.00673746667668491,41,0.00699455328271372,70,0.00550783608159185,41,0.00582384145461893,70,0.0055021369271382,41,0.00581296340639898,70,0.0256491703407033,41,0.0255985676710851,70,0.0255849301571942,41,0.0256437548143648
,69,0.36068446110527,42,0.342487424532287,69,0.398164218829646,42,0.388313991640804,69,0.304509240677765,42,0.282423543553411,69,0.333518548182316,42,0.312863417741174,69,0.307736007050348,42,0.285249687308369,69,0.333641826828401,42,0.311943806909689,69,0.334305470725116,42,0.310205982462116,69,0.359806956793192,42,0.336280893068639,69,0.0241723327684772,42,0.0239086440617858,69,0.0239718731201684,42,0.0239189656984657,69,0.0068519729071235,42,0.00694882547772526,69,0.00675222773875026,42,0.00699597871071571,69,0.00548199851511644,42,0.00580596769508668,69,0.00548631657530256,42,0.00580221535313259,69,0.0256290887984407,42,0.0256021740167459,69,0.0255761299815246,42,0.0256386069947457
,68,0.360232478234,43,0.343261506083019,68,0.397886934205761,43,0.388798250741291,68,0.303705074352762,43,0.28324249839433,68,0.333006380126633,43,0.313733345245461,68,0.307037455124792,43,0.286051280031253,68,0.332942487138488,43,0.312859982536916,68,0.333497985125372,43,0.311001166255301,68,0.358983535584988,43,0.337186125685169,68,0.0241797808650104,43,0.0238938881604025,68,0.0239701208095805,43,0.0238871396955617,68,0.00674309306360577,43,0.00694376664237949,68,0.00675789163499392,43,0.00698739851827298,68,0.0054670835426192,43,0.00580324176212117,68,0.00549293950350316,43,0.00575524899779956,68,0.025618213743302,43,0.0256123977297765,68,0.0255997235481142,43,0.0256191306445967
,67,0.359829561569506,44,0.344067239602951,67,0.397670709595059,44,0.389373343720691,67,0.302929569279706,44,0.284057769764983,67,0.332423694649221,44,0.314618709326491,67,0.306301916167547,44,0.28688555202728,67,0.332272670638441,44,0.313812984320675,67,0.332686505624733,44,0.311820620341724,67,0.358261200289315,44,0.338105065728513,67,0.0242462292473251,44,0.0239084854617859,67,0.0239558702726861,44,0.0238914698293737,67,0.00671987214487708,44,0.00692103317488013,67,0.00677234699807726,44,0.0069750608857139,67,0.00549450956405511,44,0.00580033923297168,67,0.00548585499030154,44,0.00576213818796776,67,0.0256379731520455,44,0.0256050612052586,67,0.0255851431821363,44,0.0256083375640595
,66,0.359172381148149,45,0.344916616445473,66,0.397441309050152,45,0.389865908911886,66,0.302176859084993,45,0.284913739402595,66,0.331808474735085,45,0.315497172779908,66,0.305544898364241,45,0.287735972902584,66,0.331644300048623,45,0.314730499457888,66,0.331878259934758,45,0.312671287693587,66,0.357529130495198,45,0.338988242809119,66,0.0241253160078272,45,0.0238940041032146,66,0.0239359988612282,45,0.023937769803144,66,0.00668395586393293,45,0.00692484504384041,66,0.00675634594575605,45,0.00697166172630129,66,0.00547073079829117,45,0.00579842812496862,66,0.00547152788528675,45,0.00578066834774198,66,0.0256171301540855,45,0.0255854331603394,66,0.0255549217641462,45,0.0256215731893611
,65,0.35866450613894,46,0.34571208229473,65,0.397237195050846,46,0.39028732832201,65,0.301453058123747,46,0.285791557638325,65,0.33117341695889,46,0.316309620169889,65,0.30476461633628,46,0.288599348286343,65,0.331007711450235,46,0.315561014298763,65,0.331092325172982,46,0.313488582837041,65,0.356800753298643,46,0.339841949205303,65,0.0240993342270172,46,0.0239099189244639,65,0.023970224228239,46,0.0239002973493045,65,0.00666784978673406,46,0.00693255527473732,65,0.0067507211593105,46,0.00697522277506519,65,0.00543012309684795,46,0.0057946502341517,65,0.00550540445010371,46,0.00575434561097554,65,0.0256080076844304,46,0.0256083717278594,65,0.0255701531111929,46,0.0256211691236845
,64,0.358147982272379,47,0.346488752455136,64,0.397008096752292,47,0.390745203434146,64,0.30075605355078,47,0.286638221738633,64,0.330558326907179,47,0.317132763916814,64,0.303976189102385,47,0.28945723271971,64,0.330365416101561,47,0.316409994309412,64,0.330309340276877,47,0.314330200104228,64,0.356130862392476,47,0.34072252396209,64,0.0241260602035871,47,0.0239164960120806,64,0.0239570295032142,47,0.0239143562796115,64,0.00667057204528742,47,0.00693616014819253,64,0.00673764863899255,47,0.00698494339323792,64,0.00545536309185016,47,0.00579221727587505,64,0.00548859917259951,47,0.00575923795630133,64,0.0256435017913954,47,0.0256291420894892,64,0.025562717660772,47,0.0256358246426828
,63,0.357662434849244,48,0.347259491813251,63,0.396674059818419,48,0.391191107848805,63,0.300099274310019,48,0.287489683496212,63,0.32996399941023,48,0.317938838427365,63,0.303271662286417,48,0.290357112097098,63,0.329676216010195,48,0.317235194827313,63,0.329528811218888,48,0.315259180079432,63,0.355367396970532,48,0.341608371492385,63,0.0241331346839633,48,0.0238958832336897,63,0.0239789076641571,48,0.0239255010163218,63,0.00667812318149579,48,0.00690733940996018,63,0.00675274455505955,48,0.00697597810882714,63,0.00546714733565049,48,0.00577756778322831,63,0.00549774876642123,48,0.00574030462286377,63,0.0256578039713449,48,0.025600010573098,63,0.0255775935714969,48,0.0256328233721705
,62,0.357073392065308,49,0.348071060514271,62,0.396371912990312,49,0.391624783453123,62,0.299414121363156,49,0.28839111092216,62,0.329320892931859,49,0.318740565656071,62,0.302516572330367,49,0.291371571127854,62,0.328952614252272,49,0.318066786878271,62,0.32871476882048,49,0.316223310800119,62,0.354608335765673,49,0.342464625411358,62,0.0241190136566859,49,0.0239354914897993,62,0.0239396480056607,49,0.0239103216159285,62,0.00667062827442762,49,0.00691010114740293,62,0.00674902238403324,49,0.00698213868093536,62,0.00546547649479893,49,0.00579144048356002,62,0.00547659320742031,49,0.00570645334739912,62,0.0256194230283228,49,0.0256316909104631,62,0.0255481176506621,49,0.0256144713681135
,61,0.356537709384333,50,0.348802734632461,61,0.396100458147142,50,0.392104208558771,61,0.298724777662756,50,0.289262277823111,61,0.328674485554719,50,0.319564903593927,61,0.301791497966783,50,0.292279550816641,61,0.328306112462373,50,0.318956019443265,61,0.327950227240567,50,0.317141432638363,61,0.353838947813892,50,0.343363864295929,61,0.0240982313349921,50,0.0239577512034872,61,0.0239059630472468,50,0.0238818374833814,61,0.00667244139997944,50,0.00692557158529847,61,0.00674107540531097,50,0.00697321746774893,61,0.00543750102533684,50,0.00579875234751262,61,0.00546922050836169,50,0.00568310410039676,61,0.0256287936824192,50,0.0256775025099796,61,0.0255271888423873,50,0.0255918978746162
,60,0.355992438727506,51,0.349625159976431,60,0.3958787125114,51,0.39258559305573,60,0.298053711706432,51,0.290199772547686,60,0.328031121960105,51,0.320355002867903,60,0.301071603104328,51,0.293260407554696,60,0.32763388972444,51,0.319798128804891,60,0.327148664832842,51,0.318111987316313,60,0.353079504140413,51,0.344289776815731,60,0.0241707667005172,51,0.0240253140043277,60,0.0239611633873635,51,0.0239494332596441,60,0.00667962709439507,51,0.00692217924383321,60,0.00675725236679019,51,0.00698192658877483,60,0.0054642820967094,51,0.00576141789468454,60,0.00546874238641638,51,0.00571379478892562,60,0.0256494218250046,51,0.025655427713064,60,0.0255414217068082,51,0.0256427697399706
,59,0.355396220687916,52,0.350458916413636,59,0.395533118593662,52,0.393024511727742,59,0.297366012928664,52,0.291083174913118,59,0.327394455041926,52,0.321094322604527,59,0.300374176306805,52,0.294234049070736,59,0.326925400936148,52,0.320600032660266,59,0.326351885063189,52,0.319065957908817,59,0.352236106725301,52,0.345168210716715,59,0.0241356375008098,52,0.0240932737801407,59,0.0239513803460358,52,0.023944572319566,59,0.00667723694034983,52,0.00691680342524532,59,0.00675113870748816,52,0.00694907894300727,59,0.00547725887126394,52,0.00576236028911693,59,0.00546546511692313,52,0.00567543482251436,59,0.0256304919899301,52,0.025658788596218,59,0.0255387070939152,52,0.025602373039055
,58,0.354751321472483,53,0.351118405714017,58,0.395149565539005,53,0.393472831945174,58,0.296615240029997,53,0.291963339891071,58,0.326695653396547,53,0.32188928699275,58,0.299608950005757,53,0.295200785012251,58,0.32619727549135,53,0.321448803940897,58,0.325496241797223,53,0.320090280361885,58,0.351504276695312,53,0.346045165040466,58,0.0240960332667417,53,0.0239864052293494,58,0.0238904847632705,53,0.0239029838526907,58,0.006678734047779,53,0.0068993791433502,58,0.00675367316867671,53,0.00693436695921695,58,0.00545110504407883,53,0.00573409284219155,58,0.00545625077903043,53,0.00563716089016194,58,0.0256208035508919,53,0.0256582512269648,58,0.0255461829658721,53,0.025554329465221
,57,0.354178612255777,54,0.351866987933951,57,0.394802215486335,54,0.393965937149544,57,0.295859785636812,54,0.292906946932343,57,0.326018865668463,54,0.322628816211754,57,0.298861282419922,54,0.296172373458969,57,0.325511467468284,54,0.322307820586893,57,0.324640288551693,54,0.32112330268537,57,0.350702086964794,54,0.346967957906109,57,0.0241010230987525,54,0.0239710821311735,57,0.0238795330611588,54,0.0238870040401832,57,0.00667333351121583,54,0.00689453609514574,57,0.00675804979840468,54,0.00690635297153203,57,0.00546051335550835,54,0.00570697063560993,57,0.00546131994115133,54,0.00562528131169864,57,0.0256169137564761,54,0.0256303079901453,57,0.0255494053478647,54,0.0255730436099067
,56,0.353659786344472,55,0.352623234708445,56,0.39447413968622,55,0.394411912642478,56,0.295089431879118,55,0.293859861853702,56,0.325323886940402,55,0.323375432551878,56,0.298075827149771,55,0.297162935200065,56,0.32477126076159,55,0.323130077691598,56,0.323800386908421,55,0.322150542853117,56,0.349894754828013,55,0.347818089446388,56,0.0241617201474473,55,0.0239574532434289,56,0.0239004807206719,55,0.0239410865037617,56,0.00667201060389563,55,0.00686948970749664,56,0.00675433069812756,55,0.00690564999897415,56,0.00546639726612874,55,0.00567849833106579,56,0.00546623571655684,55,0.00561695060086582,56,0.0256065710602101,55,0.0256144535117094,56,0.025546152401186,55,0.0255945138340963
,55,0.353068099451842,56,0.353395281346592,55,0.394096950009657,56,0.394895439646285,55,0.294337525936894,56,0.294791914381839,55,0.32462651529086,56,0.324140168864979,55,0.297343268724549,56,0.298139416829262,55,0.323980439802622,56,0.323959611303066,55,0.322907479995028,56,0.323249941870584,55,0.34903833735763,56,0.348743177587988,55,0.0241097273956115,56,0.0239732788845662,55,0.0238968702916135,56,0.0239430951550154,55,0.00668571573664872,56,0.00684107400368731,55,0.00678966119841889,56,0.00687077730923506,55,0.0054589700843104,56,0.00565885934151107,55,0.00548002583204927,56,0.00556495512012839,55,0.0255930751865819,56,0.0256174114815464,55,0.0255531021479864,56,0.0255680410636333
,54,0.35233869863964,57,0.354203151930386,54,0.393733932588138,57,0.395423110797995,54,0.293499723088494,57,0.295728224528618,54,0.323907407706012,57,0.324843531431257,54,0.296440606383034,57,0.299095192937423,54,0.323202915468331,57,0.3247554471147,54,0.322015063372843,57,0.324323990788848,54,0.348235097265912,57,0.349670984807101,54,0.0240411882757153,57,0.0239851886190944,54,0.0238883659265105,57,0.0239171773386395,54,0.00668765323622226,57,0.00682139335819357,54,0.00677758917804936,57,0.00683634451860014,54,0.00544500889919591,57,0.0056281296371349,54,0.00548307604168996,57,0.0055058352916009,54,0.0255889884976999,57,0.0255933016429494,54,0.0255415131894771,57,0.0255539209360892
,53,0.351717281427896,58,0.354873744250051,53,0.393353547288439,58,0.395885706811236,53,0.292756167223092,58,0.296638345085976,53,0.323239305477225,58,0.325568078575941,53,0.295619920369983,58,0.299960246126682,53,0.322467170966269,58,0.325563568222001,53,0.321106219521304,58,0.325445093695365,53,0.347397680609319,58,0.35055567703705,53,0.0240818207217015,58,0.0239662951114489,53,0.0238766274187535,58,0.0239281084181702,53,0.0067389522262218,58,0.00680115828779332,53,0.00679562364051178,58,0.00682304015058726,53,0.00547073500552027,58,0.00560082969873712,53,0.00547232056212528,58,0.00550560181090152,53,0.0256133093415542,58,0.0256060090727734,53,0.0255468111706027,58,0.0255651999846449
,52,0.351081230012052,59,0.355656606614552,52,0.393062331459866,59,0.396353136430678,52,0.291944543603578,59,0.297586542209563,52,0.322526323514505,59,0.326279596612746,52,0.294748774264305,59,0.300829752334266,52,0.321715909386441,59,0.32637389326452,52,0.320178141796802,59,0.326560551482388,52,0.34655695964887,59,0.351435691088466,52,0.0241196318029678,59,0.0239559778959135,52,0.0239190887179457,59,0.023946904971564,52,0.00679446647068437,59,0.00679053687151019,52,0.00680790522702328,59,0.00680746161580888,52,0.00547151998039943,59,0.00554813096574609,52,0.00549015180393437,59,0.00552615366830573,52,0.0256259209137044,59,0.0256183586837598,52,0.0255338680732031,59,0.0255748618001374
,51,0.350381840675814,60,0.356560708535745,51,0.392655074062399,60,0.396738131993525,51,0.291185466895421,60,0.298552702840995,51,0.32180341833391,60,0.327016492629958,51,0.293973734447159,60,0.301756462154247,51,0.32095092727879,60,0.327142753507715,51,0.319287788705793,60,0.327697327295152,51,0.345704814941587,60,0.352300502773337,51,0.0240479970917587,60,0.0239628503591667,51,0.0238896301119355,60,0.0239578782698264,51,0.00683290951626651,60,0.00678811445924879,51,0.00685515076011011,60,0.00680641388106659,51,0.00546968413689875,60,0.00552201598637611,51,0.00550774373294786,60,0.00556378721437643,51,0.0256128769922734,60,0.0255918719343633,51,0.0255213447303947,60,0.0255790167381178
,50,0.349753925571527,61,0.357449199295316,50,0.392176073631414,61,0.397347395260892,50,0.29035527958915,61,0.299514414380678,50,0.321066498173436,61,0.327764197788293,50,0.29314493083577,61,0.302874584200879,50,0.320094728489578,61,0.327954572276596,50,0.318369361771251,61,0.328834391204611,50,0.344808403299439,61,0.353177375616901,50,0.0240988275398656,61,0.0239814327770181,50,0.0238741026318164,61,0.0239509852879461,50,0.00686142016137453,61,0.00682285739835972,50,0.00688489360082298,61,0.00680934720679286,50,0.00552790981651345,61,0.00555245933039562,50,0.00551219031721231,61,0.00555979575028801,50,0.0256275718509645,61,0.0255739882486359,50,0.0255404408311393,61,0.0255729305264217
,49,0.349111370298565,62,0.358312804548082,49,0.391819015089066,62,0.398194176896564,49,0.289544152157071,62,0.300492411716021,49,0.32037894488894,62,0.328523005573871,49,0.292318385317876,62,0.303845693767358,49,0.319353055394081,62,0.328777721053313,49,0.317453958632204,62,0.329868133530976,49,0.344001349528482,62,0.354036257795538,49,0.0241030745447898,62,0.0239865353504611,49,0.0238638689092083,62,0.0239048369356281,49,0.00688675359932742,62,0.00685884391280591,49,0.00689670605290297,62,0.00684289056120516,49,0.00555506960188796,62,0.00558200698383564,49,0.00551088623966103,62,0.00550491048722986,49,0.0256394847836613,62,0.0255894183426697,49,0.0255219657079449,62,0.0255330308888071
,48,0.348378602381516,63,0.359171946101621,48,0.391414757404174,63,0.398820326472295,48,0.288712419366912,63,0.301463091052418,48,0.319627430561678,63,0.329229233096514,48,0.291477361383312,63,0.304558445202511,48,0.318549339266327,63,0.329482036436457,48,0.316550934118497,63,0.330901304539849,48,0.343113558159037,63,0.354842165980252,48,0.0240412850504467,63,0.0239870130443006,48,0.0238831992654645,63,0.0238979254232739,48,0.00689589207645492,63,0.00688627650312496,48,0.00691353301820647,63,0.00687558193813733,48,0.0055742718810675,63,0.00560804880304518,48,0.00555007334351325,63,0.00551207973486987,48,0.0256208586062814,63,0.0255870192942388,48,0.0255428171741008,63,0.0255333280262212
,47,0.347655683428094,64,0.359974105468246,47,0.391035423062993,64,0.399379537087427,47,0.287891284863479,64,0.302376345384638,47,0.318880596644122,64,0.329956595977802,47,0.290640087260313,64,0.305515480336167,47,0.317813857011217,64,0.330340624407057,47,0.315803063814597,64,0.331900927359122,47,0.342295029811375,64,0.355731305743849,47,0.0240255058359612,64,0.0239876857136453,47,0.0238744505377951,64,0.0239254405588841,47,0.00690309230347256,64,0.0069141366206062,47,0.00693194881681127,64,0.00688856917618629,47,0.00559075337584379,64,0.00560703071644144,47,0.00555798656667677,64,0.00552802635134865,47,0.0256085257998706,64,0.0255784220035358,47,0.0255623714765069,64,0.0255250343656935
